V1	V2	V3	V4	V5	V6	V7	V8	V9	V10
45	-0.542125	-0.260242105263158	-0.565376	-0.099225	-0.296046153846154	-0.323036363636364	-0.643738461538462	-1.27306428571429	-0.605025	-1.17328333333333
46	-0.457366666666667	-0.155165789473684	-0.590452	-0.099225	-0.527146153846154	-0.410072727272727	-0.633753846153846	-0.95655	-0.5749375	-1.02248333333333
47	-0.819558333333333	-0.436442105263158	-0.382896	0.231925	-0.157884615384615	-0.328590909090909	-0.490607692307692	-1.07817857142857	-0.5785	-1.62463333333333
48	-0.525745833333333	-0.167378947368421	-0.674512	0.01555	-0.0473307692307692	-0.240527272727273	-0.619569230769231	-0.7499	-0.5508875	-1.62463333333333
49	-0.557083333333333	-0.380073684210526	-0.71074	-0.35185	-0.113530769230769	-0.339718181818182	-0.7461	-0.958628571428571	-0.597725	-1.62463333333333
50	-0.687679166666667	-0.668786842105263	-0.545564	-0.754475	-0.204261538461538	-0.296572727272727	-0.542746153846154	-0.702557142857143	-0.5749375	-1.52178333333333
51	-0.490870833333333	-0.409810526315789	-0.609864	0.244625	-0.344661538461538	-0.190472727272727	-0.875292307692308	-1.17987857142857	-0.605025	-1.07043333333333
52	-0.7914	-0.401357894736842	-0.682248	0.009125	-0.136046153846154	-0.335036363636364	-0.778023076923077	-0.864492857142857	-0.605025	-1.12123333333333
53	-0.517804166666667	-0.324436842105263	-1.022356	0.27095	-0.304476923076923	-0.308154545454545	-0.6022	-1.30564285714286	-0.5785	-1.17328333333333
54	-0.586541666666667	-0.253302631578947	-0.476264	-0.6243	-0.156984615384615	-0.478118181818182	-0.716161538461539	-0.952235714285714	-0.5712	-1.52178333333333
55	-0.485479166666667	-0.178068421052632	-0.661484	0.01235	-0.267307692307692	-0.264672727272727	-0.671076923076923	-1.28285	-0.605025	-1.62463333333333
56	-0.613258333333333	-0.278231578947368	-0.714276	-0.853375	-0.230392307692308	-0.197045454545455	-0.804984615384615	-1.01557142857143	-0.5785	-1.62463333333333
57	-0.684804166666667	-0.434173684210526	-0.215128	-0.190375	-0.4093	-0.222490909090909	-0.647853846153846	-0.841957142857143	-0.5712	-1.02248333333333
58	-0.676033333333333	-0.355	-0.788436	-0.093325	0.00293846153846154	-0.190163636363636	-0.539284615384615	-0.706214285714286	-0.5822375	-1.01838333333333
59	-0.4770625	-0.340244736842105	-0.742488	0.082875	-0.271292307692308	-0.313972727272727	-0.796238461538462	-0.980557142857143	-0.5822375	-1.17328333333333
60	-0.472691666666667	-0.482155263157895	-0.442624	0.279575	-0.398907692307692	-0.296381818181818	-0.674869230769231	-0.820228571428571	-0.5785	-1.17328333333333
61	-0.567116666666667	-0.201392105263158	-0.536208	-0.7597	-0.00957692307692309	-0.235018181818182	-0.557961538461539	-1.11820714285714	-0.5822375	-1.62463333333333
62	-0.700158333333333	-0.329197368421053	-0.794596	-0.58155	-0.303069230769231	-0.445127272727273	-0.796107692307692	-0.905185714285714	-0.5712	-1.62463333333333
63	-0.442541666666667	-0.192692105263158	-0.671716	-0.216725	-0.0524	-0.441545454545455	-0.876546153846154	-1.0161	-0.5508875	-1.17328333333333
64	-0.527841666666667	-0.252192105263158	-0.5974	0.281575	-0.431015384615385	-0.410072727272727	-0.576046153846154	-0.963807142857143	-0.5785	-1.02248333333333
65	-0.457125	-0.183042105263158	-0.43246	-0.2992	-0.284876923076923	-0.439209090909091	-0.795384615384615	-0.917971428571429	-0.605025	-1.52178333333333
66	-0.695745833333333	-0.121613157894737	-0.586564	-0.613875	-0.411476923076923	-0.265854545454545	-0.635530769230769	-1.02352142857143	-0.597725	-1.17328333333333
67	-0.658366666666667	-0.425902631578947	-0.741616	-0.1792	-0.281969230769231	-0.286618181818182	-0.456307692307692	-0.998657142857143	-0.605025	-1.01838333333333
68	-0.636754166666667	-0.191502631578947	-0.642032	-0.404725	-0.338769230769231	-0.288690909090909	-0.755015384615385	-0.933992857142857	-0.5508875	-1.12533333333333
69	-0.691195833333333	-0.248157894736842	-0.59564	-0.0881	-0.231407692307692	-0.182472727272727	-0.548384615384615	-1.00921428571429	-0.5712	-1.17328333333333
70	-0.414495833333333	-0.375686842105263	-0.479012	-0.6223	-0.387823076923077	-0.202245454545455	-0.618569230769231	-0.71535	-0.5822375	-1.12123333333333
71	-0.710070833333333	-0.409907894736842	-0.540856	-0.1792	-0.566715384615385	-0.180518181818182	-0.540861538461539	-1.05336428571429	-0.5749375	-1.07043333333333
72	-0.648870833333333	-0.532092105263158	-0.66798	-0.561825	-0.270807692307692	-0.266490909090909	-0.609723076923077	-0.578492857142857	-0.5712	-1.17328333333333
73	-0.391120833333333	-0.379728947368421	-0.681944	-0.825025	-0.209592307692308	-0.322281818181818	-0.806238461538462	-0.996671428571429	-0.5508875	-1.07043333333333
74	-0.622925	-0.385234210526316	-0.665904	-0.437725	-0.0934	-0.240527272727273	-0.635523076923077	-0.864714285714286	-0.5822375	-1.02248333333333
75	-0.670529166666667	-0.178513157894737	-0.447764	-0.735875	-0.0424692307692308	-0.2651	-0.453969230769231	-0.82765	-0.5508875	-1.17328333333333
76	-0.484375	-0.349042105263158	-0.555348	0.13775	-0.138553846153846	-0.167354545454545	-0.865207692307692	-0.851621428571429	-0.605025	-1.62463333333333
77	-0.443120833333333	-0.297718421052632	-0.438808	-0.928625	-0.352523076923077	-0.341609090909091	-0.682207692307692	-1.02012857142857	-0.597725	-1.12533333333333
78	-0.469429166666667	-0.440405263157895	-0.63654	-0.308525	-0.0863846153846154	-0.238709090909091	-0.684184615384615	-1.05897857142857	-0.5712	-1.52178333333333
79	-0.658775	-0.246144736842105	-0.679464	0.127125	-0.152253846153846	-0.405054545454545	-0.671069230769231	-0.951321428571429	-0.597725	-1.17328333333333
80	-0.514570833333333	-0.202626315789474	-0.567656	-0.7724	-0.308030769230769	-0.4024	-0.719076923076923	-1.12237857142857	-0.5749375	-1.12123333333333
81	-0.740470833333333	-0.296421052631579	-0.794996	0.399575	-0.275092307692308	-0.365009090909091	-0.7761	-1.08277857142857	-0.605025	-1.02248333333333
82	-0.527866666666667	-0.219944736842105	-0.571992	0.244625	-0.262238461538462	-0.376627272727273	-0.6939	-1.23214285714286	-0.5785	-1.07043333333333
83	-0.630445833333333	-0.0777526315789474	-0.408796	-0.72275	-0.122169230769231	-0.313663636363636	-0.773592307692308	-0.878714285714286	-0.597725	-1.12533333333333
84	-0.362783333333333	-0.248928947368421	-0.808092	-0.733375	0.00414615384615386	-0.319172727272727	-0.680761538461538	-0.984871428571429	-0.5508875	-1.07043333333333
85	-0.602916666666667	-0.273247368421053	-0.617352	-0.284725	-0.3455	-0.241554545454545	-0.494907692307692	-0.908685714285714	-0.5785	-1.02248333333333
86	-0.475129166666667	-0.283318421052632	-0.640936	0.13575	-0.0599538461538461	-0.436527272727273	-0.4914	-1.05551428571429	-0.605025	-1.12533333333333
87	-0.538775	-0.390034210526316	-0.712292	0.140975	-0.101823076923077	-0.480009090909091	-0.772892307692308	-0.937585714285714	-0.5581875	-1.62463333333333
88	-0.709404166666667	-0.410265789473684	-0.53572	0.007125	-0.292738461538462	-0.183227272727273	-0.948423076923077	-0.799	-0.5749375	-1.62463333333333
